biobank_id,biobank_name,cluster_id,cluster_size,cluster_theme,term,cdf_ipf
constances,CONSTANCES,8,21,Cardiovascular Research,Humans Young Adult,1.1348
constances,CONSTANCES,8,21,Cardiovascular Research,Hypertension,1.1222
constances,CONSTANCES,8,21,Cardiovascular Research,Prevalence,0.9285
constances,CONSTANCES,8,21,Cardiovascular Research,Adolescent,0.8712
constances,CONSTANCES,9,12,Infectious Diseases,Covid 19,2.7726
constances,CONSTANCES,9,12,Infectious Diseases,Covid 19 Humans,2.4624
constances,CONSTANCES,9,12,Infectious Diseases,Sars Cov 2,2.2952
constances,CONSTANCES,9,12,Infectious Diseases,Middle Aged Covid 19,2.1187
constances,CONSTANCES,9,12,Infectious Diseases,Pandemics,1.52
constances,CONSTANCES,10,8,Environmental Health,Environmental Exposure,2.4837
constances,CONSTANCES,10,8,Environmental Health,Air Pollution,2.28
constances,CONSTANCES,10,8,Environmental Health,Particulate Matter,2.28
constances,CONSTANCES,10,8,Environmental Health,Environmental Exposure Middle Aged,1.9356
constances,CONSTANCES,10,8,Environmental Health,Middle Aged Particulate Matter,1.9356
nako,German National Cohort (NAKO),0,8,Mental Health & Psychiatry,Pandemics,2.0993
nako,German National Cohort (NAKO),0,8,Mental Health & Psychiatry,Covid 19,1.9108
nako,German National Cohort (NAKO),0,8,Mental Health & Psychiatry,Depression,1.7603
nako,German National Cohort (NAKO),0,8,Mental Health & Psychiatry,Pandemics Depression,1.6793
nako,German National Cohort (NAKO),0,8,Mental Health & Psychiatry,Anxiety Humans,1.5677
nako,German National Cohort (NAKO),1,8,General Research,Self Report,2.5477
nako,German National Cohort (NAKO),1,8,General Research,Surveys And Questionnaires Humans,1.635
nako,German National Cohort (NAKO),1,8,General Research,Self Report Male,1.5677
nako,German National Cohort (NAKO),1,8,General Research,Germany Self Report,1.3674
nako,German National Cohort (NAKO),1,8,General Research,Surveys And Questionnaires,1.2404
nako,German National Cohort (NAKO),2,7,General Research,Transients And Migrants,2.1094
nako,German National Cohort (NAKO),2,7,General Research,Turkey,1.9192
nako,German National Cohort (NAKO),2,7,General Research,Germany Turkey,1.5627
nako,German National Cohort (NAKO),2,7,General Research,Female Feasibility Studies,1.4394
nako,German National Cohort (NAKO),2,7,General Research,Feasibility Studies Germany,1.4394
nako,German National Cohort (NAKO),3,17,General Research,Young Adult Male,1.2387
nako,German National Cohort (NAKO),3,17,General Research,Young Adult,1.0229
nako,German National Cohort (NAKO),3,17,General Research,Germany Young Adult,0.862
nako,German National Cohort (NAKO),3,17,General Research,Surveys And Questionnaires Humans,0.7694
nako,German National Cohort (NAKO),3,17,General Research,Middle Aged Aged,0.728
nako,German National Cohort (NAKO),4,10,Physical Activity,Exercise,2.1981
nako,German National Cohort (NAKO),4,10,Physical Activity,Exercise Humans,2.1981
nako,German National Cohort (NAKO),4,10,Physical Activity,Accelerometry,1.9593
nako,German National Cohort (NAKO),4,10,Physical Activity,Adult Exercise,1.3435
nako,German National Cohort (NAKO),4,10,Physical Activity,Male Accelerometry,1.3435
nako,German National Cohort (NAKO),5,7,Neuroimaging,Magnetic Resonance Imaging United Kingdom,1.5627
nako,German National Cohort (NAKO),5,7,Neuroimaging,United Kingdom Biological Specimen Banks,1.5627
nako,German National Cohort (NAKO),5,7,Neuroimaging,United Kingdom,1.5627
nako,German National Cohort (NAKO),5,7,Neuroimaging,Biological Specimen Banks,1.2656
nako,German National Cohort (NAKO),5,7,Neuroimaging,Female Male,1.2656
nako,German National Cohort (NAKO),6,20,General Research,Germany Cross Sectional Studies,1.0191
nako,German National Cohort (NAKO),6,20,General Research,Cross Sectional Studies Male,1.017
nako,German National Cohort (NAKO),6,20,General Research,Cross Sectional Studies,0.9559
nako,German National Cohort (NAKO),6,20,General Research,Aged Female,0.9401
nako,German National Cohort (NAKO),6,20,General Research,Female Germany,0.8954
nako,German National Cohort (NAKO),7,8,Neuroimaging,Deep Learning,2.2292
nako,German National Cohort (NAKO),7,8,Neuroimaging,Magnetic Resonance Imaging,1.7004
nako,German National Cohort (NAKO),7,8,Neuroimaging,Retrospective Studies,1.5677
nako,German National Cohort (NAKO),7,8,Neuroimaging,Adult Magnetic Resonance Imaging,1.4766
nako,German National Cohort (NAKO),7,8,Neuroimaging,Magnetic Resonance Imaging Deep Learning,1.3674
nako,German National Cohort (NAKO),8,7,Epidemiology & Risk Factors,Longitudinal Studies,1.9192
nako,German National Cohort (NAKO),8,7,Epidemiology & Risk Factors,Prospective Studies,1.7445
nako,German National Cohort (NAKO),8,7,Epidemiology & Risk Factors,Female Longitudinal Studies,1.1577
nako,German National Cohort (NAKO),8,7,Epidemiology & Risk Factors,Cohort Studies Whole Body Imaging,1.1577
nako,German National Cohort (NAKO),8,7,Epidemiology & Risk Factors,Prospective Studies Cohort Studies,1.1577
nako,German National Cohort (NAKO),9,3,General Research,Humans Surveys And Questionnaires,3.1355
nako,German National Cohort (NAKO),9,3,General Research,Follow Up Studies,2.7012
nako,German National Cohort (NAKO),9,3,General Research,Surveys And Questionnaires,1.6539
nako,German National Cohort (NAKO),9,3,General Research,Chronic Disease Female,1.3506
nako,German National Cohort (NAKO),9,3,General Research,Surveys And Questionnaires Middle Aged,1.3506
nako,German National Cohort (NAKO),10,5,Cardiovascular Research,Hypertension Humans,2.1878
nako,German National Cohort (NAKO),10,5,Cardiovascular Research,Hypertension,2.0152
nako,German National Cohort (NAKO),10,5,Cardiovascular Research,Blood Pressure,1.6207
nako,German National Cohort (NAKO),10,5,Cardiovascular Research,Germany Population Surveillance,1.6207
nako,German National Cohort (NAKO),10,5,Cardiovascular Research,Population Surveillance,1.4585
nako,German National Cohort (NAKO),11,15,General Research,Calcium,0.5402
nako,German National Cohort (NAKO),11,15,General Research,Biomedical Research,0.5402
nako,German National Cohort (NAKO),11,15,General Research,Erythrocytes,0.5402
nako,German National Cohort (NAKO),11,15,General Research,Eryptosis,0.5402
nako,German National Cohort (NAKO),11,15,General Research,Phosphatidylserines,0.5402
biovu,BioVU,0,19,Genomics & GWAS,Phenotype Humans,1.1146
biovu,BioVU,0,19,Genomics & GWAS,Phenotype,1.0973
biovu,BioVU,0,19,Genomics & GWAS,Polymorphism Single Nucleotide Genome Wide Association Study,0.7169
biovu,BioVU,0,19,Genomics & GWAS,Arthritis Rheumatoid,0.6907
biovu,BioVU,0,19,Genomics & GWAS,Electronic Health Records Phenotype,0.6559
biovu,BioVU,1,22,General Research,Case Control Studies Humans,0.6798
biovu,BioVU,1,22,General Research,Humans Aged,0.6543
biovu,BioVU,1,22,General Research,United States,0.5965
biovu,BioVU,1,22,General Research,Case Control Studies,0.561
biovu,BioVU,1,22,General Research,Electronic Health Records,0.558
biovu,BioVU,2,21,General Research,Adult Female,1.2614
biovu,BioVU,2,21,General Research,Genome Wide Association Study Male,1.1139
biovu,BioVU,2,21,General Research,Middle Aged Adult,0.9266
biovu,BioVU,2,21,General Research,Adult,0.7759
biovu,BioVU,2,21,General Research,Cohort Studies,0.6051
biovu,BioVU,3,8,General Research,Animals,2.8109
biovu,BioVU,3,8,General Research,Mice,2.0506
biovu,BioVU,3,8,General Research,Zebrafish,1.0493
biovu,BioVU,3,8,General Research,Endothelial Cells,1.0493
biovu,BioVU,3,8,General Research,Disease Models Animal,1.0493
biovu,BioVU,4,13,Metabolic & Diabetes,Apolipoprotein L1,1.2619
biovu,BioVU,4,13,Metabolic & Diabetes,Black Or African American,1.0769
biovu,BioVU,4,13,Metabolic & Diabetes,Black Or African American Apolipoprotein L1,0.875
biovu,BioVU,4,13,Metabolic & Diabetes,Obesity,0.8086
biovu,BioVU,4,13,Metabolic & Diabetes,Prospective Studies,0.8086
biovu,BioVU,5,30,Genomics & GWAS,Aged 80 And Over,0.9302
biovu,BioVU,5,30,Genomics & GWAS,Male Genotype,0.8079
biovu,BioVU,5,30,Genomics & GWAS,Genotype,0.7791
biovu,BioVU,5,30,Genomics & GWAS,Aged,0.777
biovu,BioVU,5,30,Genomics & GWAS,Middle Aged,0.736
biovu,BioVU,6,20,Epidemiology & Risk Factors,Humans Risk Factors,1.2027
biovu,BioVU,6,20,Epidemiology & Risk Factors,Risk Factors,0.9794
biovu,BioVU,6,20,Epidemiology & Risk Factors,Genetic Predisposition To Disease Female,0.6197
biovu,BioVU,6,20,Epidemiology & Risk Factors,Leiomyoma,0.5889
biovu,BioVU,6,20,Epidemiology & Risk Factors,Genetic Predisposition To Disease,0.5646
geisinger_mycode,Geisinger MyCode,0,22,Genomics & GWAS,Genome Wide Association Study,1.1997
geisinger_mycode,Geisinger MyCode,0,22,Genomics & GWAS,Polymorphism Single Nucleotide,1.0588
geisinger_mycode,Geisinger MyCode,0,22,Genomics & GWAS,Female Genome Wide Association Study,0.8834
geisinger_mycode,Geisinger MyCode,0,22,Genomics & GWAS,Case Control Studies,0.7123
geisinger_mycode,Geisinger MyCode,0,22,Genomics & GWAS,Genetic Predisposition To Disease Male,0.6575
geisinger_mycode,Geisinger MyCode,1,34,General Research,Genetic Testing,0.7169
geisinger_mycode,Geisinger MyCode,1,34,General Research,Genomics,0.6324
geisinger_mycode,Geisinger MyCode,1,34,General Research,Genomics Humans,0.5761
geisinger_mycode,Geisinger MyCode,1,34,General Research,Middle Aged Adult,0.5125
geisinger_mycode,Geisinger MyCode,1,34,General Research,Male Genetic Testing,0.5081
geisinger_mycode,Geisinger MyCode,2,22,General Research,Retrospective Studies Humans,0.7671
geisinger_mycode,Geisinger MyCode,2,22,General Research,Male Genetic Predisposition To Disease,0.7246
geisinger_mycode,Geisinger MyCode,2,22,General Research,Retrospective Studies,0.7246
geisinger_mycode,Geisinger MyCode,2,22,General Research,Genetic Predisposition To Disease Middle Aged,0.6871
geisinger_mycode,Geisinger MyCode,2,22,General Research,United Kingdom,0.5829
mgb_biobank,Mass General Brigham Biobank,0,36,Genomics & GWAS,Genome Wide Association Study,0.7188
mgb_biobank,Mass General Brigham Biobank,0,36,Genomics & GWAS,Polymorphism Single Nucleotide,0.5706
mgb_biobank,Mass General Brigham Biobank,0,36,Genomics & GWAS,Genome Wide Association Study Genetic Predisposition To Disease,0.5199
mgb_biobank,Mass General Brigham Biobank,0,36,Genomics & GWAS,Genetic Predisposition To Disease,0.5014
mgb_biobank,Mass General Brigham Biobank,0,36,Genomics & GWAS,Diabetes Mellitus Type 2,0.4532
mgb_biobank,Mass General Brigham Biobank,1,11,Musculoskeletal,Arthritis Rheumatoid,1.1985
mgb_biobank,Mass General Brigham Biobank,1,11,Musculoskeletal,Clonal Hematopoiesis,1.051
mgb_biobank,Mass General Brigham Biobank,1,11,Musculoskeletal,Arthritis Rheumatoid Humans,1.051
mgb_biobank,Mass General Brigham Biobank,1,11,Musculoskeletal,Case Control Studies,0.9987
mgb_biobank,Mass General Brigham Biobank,1,11,Musculoskeletal,Mutation,0.8667
mgb_biobank,Mass General Brigham Biobank,2,25,Epidemiology & Risk Factors,Middle Aged Female,0.7861
mgb_biobank,Mass General Brigham Biobank,2,25,Epidemiology & Risk Factors,Adult,0.7062
mgb_biobank,Mass General Brigham Biobank,2,25,Epidemiology & Risk Factors,Aged,0.7062
mgb_biobank,Mass General Brigham Biobank,2,25,Epidemiology & Risk Factors,Retrospective Studies,0.6764
mgb_biobank,Mass General Brigham Biobank,2,25,Epidemiology & Risk Factors,Risk Factors,0.6347
qatar_biobank,Qatar Biobank,0,8,General Research,Precision Medicine,1.3608
qatar_biobank,Qatar Biobank,0,8,General Research,Biological Specimen Banks Humans,1.3052
qatar_biobank,Qatar Biobank,0,8,General Research,Qatar Biological Specimen Banks,1.2987
qatar_biobank,Qatar Biobank,0,8,General Research,Biological Specimen Banks,1.2934
qatar_biobank,Qatar Biobank,0,8,General Research,International Cooperation,1.0086
qatar_biobank,Qatar Biobank,1,14,Physical Activity,Humans Exercise,1.1136
qatar_biobank,Qatar Biobank,1,14,Physical Activity,Exercise,1.0484
qatar_biobank,Qatar Biobank,1,14,Physical Activity,Aged Adolescent,0.9546
qatar_biobank,Qatar Biobank,1,14,Physical Activity,Adolescent Middle Aged,0.9546
qatar_biobank,Qatar Biobank,1,14,Physical Activity,Young Adult,0.8414
qatar_biobank,Qatar Biobank,2,18,Multi-omics & Biomarkers,Metabolomics,1.2651
qatar_biobank,Qatar Biobank,2,18,Multi-omics & Biomarkers,Metabolomics Humans,1.1769
qatar_biobank,Qatar Biobank,2,18,Multi-omics & Biomarkers,Qatar Metabolomics,0.8661
qatar_biobank,Qatar Biobank,2,18,Multi-omics & Biomarkers,Diabetes Mellitus Type 2,0.8261
qatar_biobank,Qatar Biobank,2,18,Multi-omics & Biomarkers,Biomarkers,0.7959
qatar_biobank,Qatar Biobank,3,11,Epidemiology & Risk Factors,Risk Factors Humans,1.9059
qatar_biobank,Qatar Biobank,3,11,Epidemiology & Risk Factors,Risk Factors,1.7317
qatar_biobank,Qatar Biobank,3,11,Epidemiology & Risk Factors,Qatar Risk Factors,1.6101
qatar_biobank,Qatar Biobank,3,11,Epidemiology & Risk Factors,Asthma,0.7335
qatar_biobank,Qatar Biobank,3,11,Epidemiology & Risk Factors,Male Retina,0.7335
qatar_biobank,Qatar Biobank,4,12,Epidemiology & Risk Factors,Prevalence Female,1.1779
qatar_biobank,Qatar Biobank,4,12,Epidemiology & Risk Factors,Prevalence,1.1049
qatar_biobank,Qatar Biobank,4,12,Epidemiology & Risk Factors,Cohort Studies,0.9471
qatar_biobank,Qatar Biobank,4,12,Epidemiology & Risk Factors,Biomarkers,0.9286
qatar_biobank,Qatar Biobank,4,12,Epidemiology & Risk Factors,Ferritins,0.9072
qatar_biobank,Qatar Biobank,5,13,Genomics & GWAS,Genome Wide Association Study,1.4977
qatar_biobank,Qatar Biobank,5,13,Genomics & GWAS,Genetic Predisposition To Disease,1.3549
qatar_biobank,Qatar Biobank,5,13,Genomics & GWAS,Middle Aged Genome Wide Association Study,1.3549
qatar_biobank,Qatar Biobank,5,13,Genomics & GWAS,Genome Wide Association Study Male,1.3549
qatar_biobank,Qatar Biobank,5,13,Genomics & GWAS,Polymorphism Single Nucleotide,1.0698
qatar_biobank,Qatar Biobank,6,7,Metabolic & Diabetes,Obesity Qatar,1.9092
qatar_biobank,Qatar Biobank,6,7,Metabolic & Diabetes,Obesity,1.6639
qatar_biobank,Qatar Biobank,6,7,Metabolic & Diabetes,Qatar Humans,1.6639
qatar_biobank,Qatar Biobank,6,7,Metabolic & Diabetes,Middle Aged Adult,1.5446
qatar_biobank,Qatar Biobank,6,7,Metabolic & Diabetes,Adiposity,1.4319
qatar_biobank,Qatar Biobank,7,7,Musculoskeletal,Bone Density,1.5894
qatar_biobank,Qatar Biobank,7,7,Musculoskeletal,Absorptiometry Photon Humans,1.5552
qatar_biobank,Qatar Biobank,7,7,Musculoskeletal,Absorptiometry Photon,1.5131
qatar_biobank,Qatar Biobank,7,7,Musculoskeletal,Middle Aged Male,1.4425
qatar_biobank,Qatar Biobank,7,7,Musculoskeletal,Female Bone Density,1.4319
qatar_biobank,Qatar Biobank,8,6,Cardiovascular Research,Humans Hypertension,2.4464
qatar_biobank,Qatar Biobank,8,6,Cardiovascular Research,Hypertension,2.4464
qatar_biobank,Qatar Biobank,8,6,Cardiovascular Research,Hypertension Cross Sectional Studies,1.3447
qatar_biobank,Qatar Biobank,8,6,Cardiovascular Research,Early Diagnosis Humans,1.3447
qatar_biobank,Qatar Biobank,8,6,Cardiovascular Research,Early Diagnosis,1.3447
qatar_biobank,Qatar Biobank,9,5,Metabolic & Diabetes,Deep Learning,2.3485
qatar_biobank,Qatar Biobank,9,5,Metabolic & Diabetes,Deep Learning Humans,1.8708
qatar_biobank,Qatar Biobank,9,5,Metabolic & Diabetes,Fasting,1.6137
qatar_biobank,Qatar Biobank,9,5,Metabolic & Diabetes,Blood Glucose Fasting,1.6137
qatar_biobank,Qatar Biobank,9,5,Metabolic & Diabetes,Fundus Oculi,1.4515
qatar_biobank,Qatar Biobank,10,9,Metabolic & Diabetes,Vitamin D Deficiency Humans,1.6309
qatar_biobank,Qatar Biobank,10,9,Metabolic & Diabetes,Vitamin D Deficiency,1.5453
qatar_biobank,Qatar Biobank,10,9,Metabolic & Diabetes,Young Adult,1.4959
qatar_biobank,Qatar Biobank,10,9,Metabolic & Diabetes,Adolescent Adult,1.3858
qatar_biobank,Qatar Biobank,10,9,Metabolic & Diabetes,Cholesterol Hdl,1.2096
qatar_biobank,Qatar Biobank,11,3,Infectious Diseases,Delivery Of Health Care,2.6895
qatar_biobank,Qatar Biobank,11,3,Infectious Diseases,Evidence Based Practice,2.4192
qatar_biobank,Qatar Biobank,11,3,Infectious Diseases,Biological Specimen Banks Humans,2.0883
qatar_biobank,Qatar Biobank,11,3,Infectious Diseases,Qatar Biological Specimen Banks,1.7317
qatar_biobank,Qatar Biobank,11,3,Infectious Diseases,Covid 19,1.3447
h3africa,H3Africa,0,21,General Research,Female,1.5302
h3africa,H3Africa,0,21,General Research,Male,1.4573
h3africa,H3Africa,0,21,General Research,Middle Aged,1.3333
h3africa,H3Africa,0,21,General Research,Adult,1.3269
h3africa,H3Africa,0,21,General Research,Male Female,1.2441
h3africa,H3Africa,1,56,General Research,Biological Specimen Banks,0.5414
h3africa,H3Africa,1,56,General Research,Africa,0.5305
h3africa,H3Africa,1,56,General Research,Genomics,0.5151
h3africa,H3Africa,1,56,General Research,Biomedical Research,0.4976
h3africa,H3Africa,1,56,General Research,Genomics Africa,0.4839
h3africa,H3Africa,2,20,Genomics & GWAS,Genome Wide Association Study,1.1054
h3africa,H3Africa,2,20,Genomics & GWAS,Genotype,0.9981
h3africa,H3Africa,2,20,Genomics & GWAS,Genetic Predisposition To Disease,0.8707
h3africa,H3Africa,2,20,Genomics & GWAS,Polymorphism Single Nucleotide,0.6572
h3africa,H3Africa,2,20,Genomics & GWAS,Genetic Variation,0.6377
awigen,AWI-Gen,0,12,Genomics & GWAS,Genome Wide Association Study Humans,1.2896
awigen,AWI-Gen,0,12,Genomics & GWAS,Genome Wide Association Study,1.2896
awigen,AWI-Gen,0,12,Genomics & GWAS,Polymorphism Single Nucleotide,1.1805
awigen,AWI-Gen,0,12,Genomics & GWAS,Polymorphism Single Nucleotide Genome Wide Association Study,0.9336
awigen,AWI-Gen,0,12,Genomics & GWAS,Black People,0.8471
awigen,AWI-Gen,1,18,Epidemiology & Risk Factors,Rural Population,0.8265
awigen,AWI-Gen,1,18,Epidemiology & Risk Factors,Aged,0.7346
awigen,AWI-Gen,1,18,Epidemiology & Risk Factors,Prevalence,0.7345
awigen,AWI-Gen,1,18,Epidemiology & Risk Factors,Prevalence Rural Population,0.6224
awigen,AWI-Gen,1,18,Epidemiology & Risk Factors,Overweight,0.6224
awigen,AWI-Gen,2,17,Cardiovascular Research,Carotid Intima Media Thickness,0.7265
awigen,AWI-Gen,2,17,Cardiovascular Research,Hypertension,0.6806
awigen,AWI-Gen,2,17,Cardiovascular Research,Kenya,0.6806
awigen,AWI-Gen,2,17,Cardiovascular Research,Blood Pressure,0.6721
awigen,AWI-Gen,2,17,Cardiovascular Research,Kenya Female,0.6054
mexico_city,Mexico City Prospective Study,0,10,Epidemiology & Risk Factors,Exercise Female,0.8243
mexico_city,Mexico City Prospective Study,0,10,Epidemiology & Risk Factors,Prospective Studies Exercise,0.7487
mexico_city,Mexico City Prospective Study,0,10,Epidemiology & Risk Factors,Alcohol Drinking,0.7487
mexico_city,Mexico City Prospective Study,0,10,Epidemiology & Risk Factors,Exercise,0.7332
mexico_city,Mexico City Prospective Study,0,10,Epidemiology & Risk Factors,Smoking,0.5615
mexico_city,Mexico City Prospective Study,1,11,Epidemiology & Risk Factors,Diabetes Mellitus,0.6807
mexico_city,Mexico City Prospective Study,1,11,Epidemiology & Risk Factors,Risk Factors Middle Aged,0.5995
mexico_city,Mexico City Prospective Study,1,11,Epidemiology & Risk Factors,Diabetes Mellitus Risk Factors,0.589
mexico_city,Mexico City Prospective Study,1,11,Epidemiology & Risk Factors,Prevalence Humans,0.589
mexico_city,Mexico City Prospective Study,1,11,Epidemiology & Risk Factors,Prevalence,0.589
mexico_city,Mexico City Prospective Study,2,5,Metabolic & Diabetes,Waist Circumference Mexico,1.026
mexico_city,Mexico City Prospective Study,2,5,Metabolic & Diabetes,Obesity Abdominal,1.026
mexico_city,Mexico City Prospective Study,2,5,Metabolic & Diabetes,Life Style Risk Factors,1.026
mexico_city,Mexico City Prospective Study,2,5,Metabolic & Diabetes,Waist Circumference,1.026
mexico_city,Mexico City Prospective Study,2,5,Metabolic & Diabetes,Obesity Waist Circumference,1.026
emerge,eMERGE Network,0,16700,Infectious Diseases,Humans,0.2377
emerge,eMERGE Network,0,16700,Infectious Diseases,Covid 19,0.1916
emerge,eMERGE Network,0,16700,Infectious Diseases,Sars Cov 2,0.1583
emerge,eMERGE Network,0,16700,Infectious Diseases,Mutation,0.1324
emerge,eMERGE Network,0,16700,Infectious Diseases,Models Biological,0.1261
emerge,eMERGE Network,1,9605,General Research,Animals,1.2312
emerge,eMERGE Network,1,9605,General Research,Mice,0.6471
emerge,eMERGE Network,1,9605,General Research,Animals Humans,0.5477
emerge,eMERGE Network,1,9605,General Research,Rats,0.2725
emerge,eMERGE Network,1,9605,General Research,Disease Models Animal,0.263
emerge,eMERGE Network,2,8050,General Research,Humans Female,1.2649
emerge,eMERGE Network,2,8050,General Research,Female,1.2036
emerge,eMERGE Network,2,8050,General Research,Male,1.1129
emerge,eMERGE Network,2,8050,General Research,Adult,1.0412
emerge,eMERGE Network,2,8050,General Research,Middle Aged,0.8917
topmed,TOPMed,0,17,General Research,Child,1.7076
topmed,TOPMed,0,17,General Research,Humans Adolescent,1.5495
topmed,TOPMed,0,17,General Research,Adolescent,1.4937
topmed,TOPMed,0,17,General Research,Child Preschool,1.0337
topmed,TOPMed,0,17,General Research,Young Adult,0.9958
topmed,TOPMed,1,59,General Research,Whole Genome Sequencing,0.5708
topmed,TOPMed,1,59,General Research,Phenotype,0.5442
topmed,TOPMed,1,59,General Research,Humans Whole Genome Sequencing,0.5156
topmed,TOPMed,1,59,General Research,Genetic Variation,0.4921
topmed,TOPMed,1,59,General Research,Female Genome Wide Association Study,0.4859
topmed,TOPMed,2,24,Genomics & GWAS,Genotype,1.5371
topmed,TOPMed,2,24,Genomics & GWAS,Genotype Humans,1.3716
topmed,TOPMed,2,24,Genomics & GWAS,Polymorphism Single Nucleotide Genome Human,0.8797
topmed,TOPMed,2,24,Genomics & GWAS,Polymorphism Single Nucleotide Genotype,0.7322
topmed,TOPMed,2,24,Genomics & GWAS,Gene Frequency Polymorphism Single Nucleotide,0.7053
topmed,TOPMed,3,13,General Research,Aged,1.6826
topmed,TOPMed,3,13,General Research,Humans Aged 80 And Over,1.5379
topmed,TOPMed,3,13,General Research,Aged 80 And Over,1.4668
topmed,TOPMed,3,13,General Research,Middle Aged,1.3771
topmed,TOPMed,3,13,General Research,Middle Aged Male,1.3766
topmed,TOPMed,4,14,Genomics & GWAS,Linkage Disequilibrium,1.7525
topmed,TOPMed,4,14,Genomics & GWAS,Genome Wide Association Study Linkage Disequilibrium,1.4281
topmed,TOPMed,4,14,Genomics & GWAS,White People,1.2552
topmed,TOPMed,4,14,Genomics & GWAS,Polymorphism Single Nucleotide Genetic Predisposition To Disease,0.9521
topmed,TOPMed,4,14,Genomics & GWAS,Asian People,0.8626
topmed,TOPMed,5,15,General Research,Female Middle Aged,1.4831
topmed,TOPMed,5,15,General Research,Middle Aged Male,1.3256
topmed,TOPMed,5,15,General Research,Middle Aged,1.302
topmed,TOPMed,5,15,General Research,Genetic Risk Score,1.1715
topmed,TOPMed,5,15,General Research,Aged,1.0605
topmed,TOPMed,6,12,Genomics & GWAS,Cohort Studies,2.4159
topmed,TOPMed,6,12,Genomics & GWAS,Cohort Studies Female,1.776
topmed,TOPMed,6,12,Genomics & GWAS,Racial Groups Cohort Studies,0.7385
topmed,TOPMed,6,12,Genomics & GWAS,Male Polymorphism Single Nucleotide,0.7265
topmed,TOPMed,6,12,Genomics & GWAS,Adult,0.7042
topmed,TOPMed,7,14,Cardiovascular Research,Humans Genomics,2.0735
topmed,TOPMed,7,14,Cardiovascular Research,Genomics,1.8682
topmed,TOPMed,7,14,Cardiovascular Research,Ischemic Stroke,0.8009
topmed,TOPMed,7,14,Cardiovascular Research,Stroke,0.7531
topmed,TOPMed,7,14,Cardiovascular Research,Ischemic Stroke Humans,0.633
